Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Num CD21+: AID+: CD4+,Num CD21+: AID+: Ki67+: CD4+,Area µm^2,Perimeter µm,Num AID+,Num AID+: CD20+,Num AID+: CD20+: CD4+,Num AID+: CD4+,Num AID+: Ki67+,Num AID+: Ki67+: CD20+,Num AID+: Ki67+: CD20+: CD4+,Num CD20+,Num CD20+: CD4+,Num CD21+,Num CD21+: AID+,Num CD21+: AID+: CD20+,Num CD21+: AID+: CD20+: CD4+,Num CD21+: AID+: Ki67+,Num CD21+: AID+: Ki67+: CD20+,Num CD21+: CD20+,Num CD21+: CD20+: CD4+,Num CD21+: CD4+,Num CD21+: Ki67+,Num CD21+: Ki67+: CD20+,Num CD21+: Ki67+: CD4+,Num CD4+,Num Ki67+,Num Ki67+: CD20+,Num Ki67+: CD20+: CD4+,Num Ki67+: CD4+,Num PNAd+: CD4+,Num AID+: Ki67+: CD4+,Num CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+,Num PNAd+: AID+: CD20+: CD4+,Num PNAd+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD4+,Num PNAd+: AID+: CD4+,Num PNAd+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: AID+: Ki67+: CD4+,Num CD21+: Ki67+: CD20+: CD4+,Num PNAd+: Ki67+: CD20+
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,2b8d45fe-8903-4ff4-aca7-8acc49a165f8,Annotation,,CD21+,Root object (Image),Geometry,9738.2,2297,106,8,0,10234.2,532.12,0,0,0,0,0,0,0,2,0,8,25,31,0,0,0,11,1,2,,0,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,9b4e085b-542b-4e3f-bb40-495d1ebd9eb2,Annotation,,LA,Root object (Image),Geometry,9674.9,2316.9,69,0,0,5298.5,825.98,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,,0,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,ba4606e0-1ef3-4a1d-95cc-6de98e948e4d,Annotation,,LA,Root object (Image),Polygon,13189.9,2361.6,13,0,0,1750.4,349.45,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,8122734e-26c1-4970-8580-8558bf60c29c,Annotation,,LA,Root object (Image),Polygon,10689.1,2547.8,15,0,0,1687.3,341.51,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,b5ca96ff-d5d6-45d0-a22c-675ecf701426,Annotation,,LA,Root object (Image),Geometry,10653.5,2590.4,42,0,0,4147.3,405.05,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,0,,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,9b2d89b6-53f1-4cfb-9b0e-fec492f4759d,Annotation,,LA,Root object (Image),Geometry,16395.9,2596.5,530,0,0,62982.3,3581.9,0,0,0,0,0,0,0,237,57,0,0,0,0,0,0,1,0,0,,0,,129,4,2,3,5,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,5050812c-471e-4896-8d67-62319864fe6c,Annotation,,CD21+,Root object (Image),Geometry,10421.5,2632.4,190,1,0,15800.8,1040.4,0,0,0,0,0,0,0,27,0,4,22,88,0,0,0,21,1,0,,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,643b892c-56f7-46bc-aac9-421de5628677,Annotation,,LA,Root object (Image),Geometry,10425.8,2677.4,453,0,0,39738.4,3431,0,0,0,0,0,0,0,220,6,0,0,0,0,0,0,1,0,0,,0,,66,2,2,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,beb20d84-35a0-4a0e-8758-2b714e933986,Annotation,,LA,Root object (Image),Polygon,10634.3,2705.5,20,0,0,1576.9,254.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,32e24de8-8336-405d-8a21-b31f0d5bc5c3,Annotation,,LA,Root object (Image),Polygon,10581.5,2712.5,25,0,0,2128.8,365.34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,8eb4bf82-7ab9-4255-a8b0-cfdfdc7096dd,Annotation,,LA,Root object (Image),Polygon,10258.3,3136.1,38,0,0,3311.5,357.39,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,234ac6ef-fccb-4175-91ac-cc93ced0a122,Annotation,,LA,Root object (Image),Geometry,10417.1,3463.7,186,0,0,15674.6,1652,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,,0,,67,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,67fa18de-09f2-4826-8279-79572f8be6ca,Annotation,,LA,Root object (Image),Polygon,10470.8,3597.8,21,0,0,1781.9,309.74,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,6a29bcb5-8c13-4af2-8a2d-cc2c9d0ad0ff,Annotation,,LA,Root object (Image),Polygon,10462.6,3667,22,0,0,1766.2,333.57,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,769c3dd6-ff80-4abe-a16c-f9760aeb594a,Annotation,,LA,Root object (Image),Polygon,10404.7,3752.1,41,0,0,3595.4,484.47,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,0,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,5fb7612b-9e33-4293-be0b-8f92bbbd83d8,Annotation,,LA,Root object (Image),Polygon,10457.9,3776,17,0,0,1576.9,285.92,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,61d0d13b-4a69-4aae-8d8c-178aac87b8e5,Annotation,,LA,Root object (Image),Polygon,10981.3,4011.7,28,0,0,2680.8,420.93,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,66e5ec9a-6285-4636-b3a8-814b36a7fd4a,Annotation,,LA,Root object (Image),Polygon,10854.6,4038.5,24,0,0,2696.5,412.99,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,dfbd1052-e5ac-439b-a960-757c8a47f035,Annotation,,LA,Root object (Image),Polygon,11008.5,4121.9,19,0,0,2097.3,341.51,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,55d139b7-60a4-4cff-8837-e8187f55e961,Annotation,,LA,Root object (Image),Polygon,10861.7,4144.8,38,0,0,3059.2,397.1,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,,0,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,7641a21a-aa75-4bbc-98ad-f351ce182b16,Annotation,,LA,Root object (Image),Polygon,9687.8,5273.6,24,0,0,1876.5,270.03,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,0,,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,3f371e40-95e5-4106-b5b5-9135e25a5604,Annotation,,LA,Root object (Image),Polygon,14855.8,5642,17,0,0,1640,222.38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,0a09fb27-da10-4230-8536-c34800fdce32,Annotation,,LA,Root object (Image),Geometry,14993.2,5669.5,236,0,0,22723.4,1659.9,0,1,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,,0,,76,4,1,0,0,0,0,0,2,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,b973a177-a1ed-4ea4-8e6c-e5696e2add23,Annotation,,LA,Root object (Image),Polygon,8928.5,6195,20,0,0,1576.9,357.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,5482e261-8440-47b3-8cc0-e43e0d72624e,Annotation,,LA,Root object (Image),Polygon,9131.2,6351,44,0,0,4983.1,857.75,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,,0,,15,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,2a5625a2-22b2-41f4-8dbb-6994e984e2fe,Annotation,,LA,Root object (Image),Geometry,8994.5,6363.1,76,0,0,6828.1,818.04,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,,0,,30,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,079f4cda-1016-4dd8-9ad2-dbe9a4822f09,Annotation,,LA,Root object (Image),Polygon,9010.5,6444.5,33,0,0,3027.7,468.58,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,af01778b-df7f-4aa9-a1f7-0f9e42024ea1,Annotation,,LA,Root object (Image),Polygon,8227.7,6468.2,136,0,0,10675.8,1254.9,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,0,,0,,31,0,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,56151c26-fa59-4a41-a089-51e1ea007cc5,Annotation,,CD21+,Root object (Image),Geometry,8217.5,6478.8,84,0,0,7159.2,563.89,0,0,0,0,0,0,0,9,0,3,19,25,1,0,0,19,0,0,,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,10b941f4-3122-46be-a00b-16eca0114ec8,Annotation,,LA,Root object (Image),Geometry,4231.3,6823.1,351,0,0,29535.7,2160.2,0,0,0,0,0,0,0,205,27,0,0,1,0,0,0,8,0,0,,0,,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,d2873ff5-5f7e-446a-be2c-e689b998c3ea,Annotation,,LA,Root object (Image),Polygon,11328.1,7693.8,62,0,0,5724.2,627.43,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,,0,,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,e19704f1-d0da-4d71-b947-3b34b8fb244a,Annotation,,LA,Root object (Image),Polygon,5533.2,8420.3,18,0,0,1876.5,301.8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,d62cd6ec-2eef-4419-bed0-75e286b6a703,Annotation,,LA,Root object (Image),Polygon,4936,9138.9,30,0,0,2286.5,270.03,0,0,0,0,0,0,0,18,2,0,0,1,0,0,0,0,1,0,,0,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,f7b64347-7eb0-46b5-8d7b-fdaa07b97a35,Annotation,,LA,Root object (Image),Polygon,4844.1,9183.5,24,0,0,1671.5,349.45,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,3e9edad6-3a97-4d4b-8d1c-6dcd520069b0,Annotation,,CD21+,Root object (Image),Geometry,4850.9,9208.7,180,0,0,14996.5,1937.9,0,0,0,0,0,0,0,16,4,1,5,84,1,0,0,62,3,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,618e5c8f-be7f-4e4e-aead-01b90a0da64e,Annotation,,LA,Root object (Image),Geometry,4906.4,9230.1,34,0,0,3011.9,651.25,0,0,0,0,0,0,0,17,2,0,0,1,0,0,0,5,0,0,,0,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,fc795ccb-7a33-4535-b28a-106ed153b3ec,Annotation,,LA,Root object (Image),Geometry,4768.8,9256,119,0,0,10029.2,1278.7,0,1,0,0,0,0,1,56,15,0,0,1,1,0,0,10,2,0,,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,d3104bff-f3fa-4e2c-8968-4444883dd84a,Annotation,,CD21+,Root object (Image),Geometry,7269.1,10284,131,2,0,11054.2,1096,0,0,0,0,0,0,0,24,1,16,24,22,0,0,0,3,0,3,,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,ef861f60-7435-4155-badd-31c2de7348c3,Annotation,,LA,Root object (Image),Geometry,7310.3,10314.9,937,0,0,77694.9,5225.9,0,1,0,0,0,0,0,275,35,0,0,0,0,0,0,0,0,0,,0,,276,7,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,a1214a18-31ca-495a-84f1-e97038299cd9,Annotation,,LA,Root object (Image),Polygon,7392.8,10673.6,44,0,0,4194.6,484.47,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,0,,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,c42584e2-f6c9-4c08-a759-4f892cc661ee,Annotation,,LA,Root object (Image),Geometry,4439.9,10673.8,319,0,0,28747.3,2374.7,0,0,0,0,0,0,0,146,17,0,0,0,0,0,0,1,0,0,,0,,50,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,2132469b-a39d-4560-8eb6-54a0a825bc48,Annotation,,LA,Root object (Image),Polygon,12636.8,10796.3,51,0,0,4131.5,563.89,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,,0,,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,45a5e3fb-f094-4b11-8f6a-cb4e878bd9ad,Annotation,,LA,Root object (Image),Polygon,4301.8,10800.4,24,0,0,2223.5,325.63,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,628d95c1-bc57-4e33-8416-48b704142d6f,Annotation,,CD21+,Root object (Image),Geometry,7041.2,10865,356,5,0,32800,984.82,1,0,1,0,9,4,0,18,2,11,42,108,3,38,48,16,2,3,,1,,9,9,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,cac630e5-b4d2-4feb-bbf6-5a3c13a1ee36,Annotation,,LA,Root object (Image),Geometry,7130.7,10937.3,712,0,0,64370,4749.4,0,0,0,0,0,0,0,254,60,1,0,0,0,0,0,0,0,0,,0,,172,8,5,0,5,0,0,0,0,1,2,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,e8b35754-4b9f-4591-baa6-d0816d94808b,Annotation,,LA,Root object (Image),Polygon,7263.7,11004.1,17,0,0,1545.4,254.15,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,,0,,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,75ec7ed8-27fa-4305-928a-e396ce0825e9,Annotation,,LA,Root object (Image),Geometry,7542.9,11420.5,62,0,0,6244.6,667.14,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,,0,,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,d1d4d941-671e-44c9-9d14-0dce10f9f515,Annotation,,LA,Root object (Image),Polygon,13292.6,11521.7,20,0,0,1718.8,246.2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,986792cf-31a3-49a5-9c51-98d0b6c38171,Annotation,,LA,Root object (Image),Geometry,13169.3,11542.2,193,0,0,17156.9,1453.4,0,0,0,0,0,0,0,85,6,0,0,0,0,0,0,0,0,0,,0,,23,3,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,54284c4e-fffc-47e8-9419-aa0bbbb88d2a,Annotation,,LA,Root object (Image),Polygon,12416,11900.8,19,0,0,1718.8,309.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,57756990-038f-46bd-8573-07eeab906477,Annotation,,LA,Root object (Image),Polygon,12241.1,12016.7,86,0,0,7853.1,992.76,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,,0,,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,a93d921d-5b9d-4ddd-9a87-3b07643955b9,Annotation,,CD21+,Root object (Image),Polygon,7944.6,12736.2,56,3,0,4383.8,309.74,0,0,0,0,0,0,0,4,0,1,13,26,2,0,1,2,0,1,,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,58e1dae7-c3c9-4d86-9de2-6e186c355def,Annotation,,LA,Root object (Image),Geometry,7924.5,12752.2,117,0,0,11275,1453.4,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,1,0,0,,0,,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,1d363538-1aea-48c0-b3a4-09928a5b37d0,Annotation,,LA,Root object (Image),Polygon,11990.1,12883.7,36,0,0,3106.5,460.64,0,0,6,0,0,0,0,6,3,0,0,0,2,0,0,0,0,0,,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,196b9f07-a012-424f-b1f2-2db711df591e,Annotation,,LA,Root object (Image),Polygon,11751.9,13109.9,33,6,2,4446.9,476.53,0,0,2,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,0,,1,0,0,0,0,0,1,0,0,0,0,1,1,4,1,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,66f68c81-631c-4200-95a9-a2beca357d96,Annotation,,CD21+,Root object (Image),Geometry,11577.8,13170.1,37,13,10,6355,683.02,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,3,0,0,0,1,4,1,2,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,7cf3f298-2b99-447a-941d-73eff9b009da,Annotation,,CD21+,Root object (Image),Polygon,11655.7,13230.1,21,13,1,1608.5,349.45,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
PBC-PR-6403_1A_Scan1.qptiff - resolution #1,9ced6391-0984-4103-81db-4a602b27b1c6,Annotation,,CD21+,Root object (Image),Polygon,11922.2,13673.1,26,13,3,2743.8,428.87,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
